id,team_id,regulation,name,item,ability,tera_type,hp_evs,atk_evs,def_evs,spatk_evs,spdef_evs,spe_evs,nature,move_1,move_2,move_3,move_4
1028,179,Regulation Set D,Volcarona,Sitrus Berry,Flame Body,Water,140,0,132,36,4,196,Modest,Giga Drain,Flamethrower,Quiver Dance,Protect
1029,179,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Water,100,172,44,0,188,4,Adamant,Drain Punch,Heavy Slam,Fake Out,Wild Charge
1030,179,Regulation Set D,Landorus-Therian,Safety Goggles,Intimidate,Water,212,60,4,0,188,44,Adamant,Stomping Tantrum,Rock Tomb,U-turn,Protect
1031,179,Regulation Set D,Scream Tail,Booster Energy,Protosynthesis,Grass,252,0,52,0,0,204,Timid,Encore,Perish Song,Protect,Disable
1032,180,Regulation Set D,Indeedee-F,Psychic Seed,Psychic Surge,Fire,252,0,244,0,12,0,Relaxed,Dazzling Gleam,Helping Hand,Follow Me,Trick Room
1033,180,Regulation Set D,Armarouge,Life Orb,Flash Fire,Grass,228,0,28,252,0,0,Modest,Expanding Force,Armor Cannon,Trick Room,Protect
1034,180,Regulation Set D,Kingambit,Black Glasses,Defiant,Fire,252,252,0,0,4,0,Brave,Kowtow Cleave,Sucker Punch,Swords Dance,Protect
1035,180,Regulation Set D,Torkoal,Charcoal,Drought,Fire,252,0,0,252,4,0,Quiet,Eruption,Flamethrower,Earth Power,Protect
1036,180,Regulation Set D,Enamorus-Therian,Pixie Plate,Overcoat,Fairy,252,0,4,252,0,0,Quiet,Moonblast,Dazzling Gleam,Earth Power,Protect
1037,180,Regulation Set D,Lilligant-Hisui,Focus Sash,Chlorophyll,Ghost,4,252,0,0,0,252,Jolly,Solar Blade,Close Combat,Sleep Powder,After You
1038,181,Regulation Set D,Amoonguss,Sitrus Berry,Regenerator,Water,244,0,236,4,20,4,Bold,Pollen Puff,Spore,Rage Powder,Protect
1039,181,Regulation Set D,Chi-Yu,Choice Specs,Beads of Ruin,Fire,92,0,4,156,4,252,Modest,Heat Wave,Dark Pulse,Overheat,Snarl
1040,181,Regulation Set D,Dondozo,Rocky Helmet,Oblivious,Grass,4,76,12,0,164,252,Adamant,Wave Crash,Tera Blast,Order Up,Protect
1041,181,Regulation Set D,Tatsugiri-Stretchy,Safety Goggles,Commander,Steel,100,0,140,76,4,188,Modest,Muddy Water,Draco Meteor,Taunt,Protect
1042,181,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Water,76,4,36,0,188,204,Adamant,Drain Punch,Wild Charge,Heavy Slam,Fake Out
1043,181,Regulation Set D,Landorus-Therian,Choice Scarf,Intimidate,Flying,12,236,4,0,4,252,Jolly,Stomping Tantrum,Tera Blast,U-turn,Rock Slide
1044,182,Regulation Set D,Glimmora,Choice Specs,Toxic Debris,Grass,116,0,52,60,60,220,Modest,Energy Ball,Earth Power,Sludge Bomb,Power Gem
1045,182,Regulation Set D,Chi-Yu,Choice Scarf,Beads of Ruin,Ghost,4,0,36,212,4,252,Timid,Heat Wave,Overheat,Psychic,Snarl
1046,182,Regulation Set D,Dondozo,Rocky Helmet,Oblivious,Flying,20,236,4,0,20,228,Adamant,Wave Crash,Earthquake,Tera Blast,Protect
1047,182,Regulation Set D,Tatsugiri-Droopy,Focus Sash,Commander,Steel,4,0,0,252,0,252,Timid,Muddy Water,Draco Meteor,Icy Wind,Protect
1048,182,Regulation Set D,Scream Tail,Booster Energy,Protosynthesis,Grass,228,0,52,36,4,188,Timid,Encore,Disable,Dazzling Gleam,Protect
1049,182,Regulation Set D,Urshifu,Black Glasses,Unseen Fist,Poison,44,156,52,0,4,252,Jolly,Wicked Blow,Sucker Punch,Swords Dance,Detect
1050,183,Regulation Set D,Heatran,Leftovers,Flash Fire,Grass,252,0,4,252,0,0,Modest,Heat Wave,Earth Power,Flash Cannon,Protect
1051,183,Regulation Set D,Thundurus,Sitrus Berry,Prankster,Water,252,0,164,60,28,4,Modest,Taunt,Wildbolt Storm,Eerie Impulse,Thunder Wave
1052,183,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Poison,132,124,172,0,76,4,Adamant,Fake Out,Wood Hammer,Knock Off,U-turn
1053,183,Regulation Set D,Flutter Mane,Booster Energy,Protosynthesis,Water,140,0,172,92,4,100,Modest,Moonblast,Dazzling Gleam,Shadow Ball,Protect
1054,183,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Grass,0,252,0,0,4,252,Adamant,U-turn,Surging Strikes,Tera Blast,Close Combat
1055,183,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0,252,4,0,0,252,Jolly,Icicle Crash,Sacred Sword,Sucker Punch,Protect
1056,184,Regulation Set D,Dondozo,Leftovers,Unaware,Grass,4,172,4,0,100,228,Adamant,Wave Crash,Order Up,Earthquake,Protect
1057,184,Regulation Set D,Tatsugiri,Choice Scarf,Commander,Fairy,164,0,124,76,4,140,Modest,Draco Meteor,Icy Wind,Muddy Water,Tera Blast
1058,184,Regulation Set D,Glimmora,Assault Vest,Toxic Debris,Grass,204,0,4,156,100,44,Modest,Sludge Bomb,Power Gem,Energy Ball,Mortal Spin
1059,184,Regulation Set D,Chi-Yu,Focus Sash,Beads of Ruin,Ghost,4,0,0,252,0,252,Timid,Heat Wave,Dark Pulse,Overheat,Protect
1060,184,Regulation Set D,Urshifu,Life Orb,Unseen Fist,Dark,4,252,0,0,0,252,Jolly,Wicked Blow,Close Combat,Sucker Punch,Detect
1061,184,Regulation Set D,Tornadus,Mental Herb,Prankster,Steel,116,0,52,164,4,172,Timid,Bleakwind Storm,Protect,Taunt,Tailwind
1062,185,Regulation Set D,Flutter Mane,Choice Specs,Protosynthesis,Grass,100,0,132,108,4,164,Timid,Dazzling Gleam,Shadow Ball,Moonblast,Energy Ball
1063,185,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0,252,4,0,0,252,Adamant,Icicle Crash,Sucker Punch,Sacred Sword,Protect
1064,185,Regulation Set D,Amoonguss,Mental Herb,Regenerator,Water,236,0,220,0,52,0,Relaxed,Pollen Puff,Spore,Rage Powder,Protect
1065,185,Regulation Set D,Rillaboom,Sitrus Berry,Grassy Surge,Water,220,36,244,0,4,4,Adamant,Wood Hammer,U-turn,Fake Out,Taunt
1066,185,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Water,124,76,52,0,252,4,Adamant,Drain Punch,Wild Charge,Fake Out,Volt Switch
1067,185,Regulation Set D,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,92,76,44,0,172,124,Adamant,Surging Strikes,Aqua Jet,Close Combat,Protect
1068,186,Regulation Set D,Heatran,Life Orb,Flash Fire,Fairy,252,0,4,156,4,92,Modest,Heat Wave,Earth Power,Flash Cannon,Protect
1069,186,Regulation Set D,Landorus-Therian,Choice Scarf,Intimidate,Flying,4,252,0,0,0,252,Adamant,Tera Blast,U-turn,Rock Slide,Stomping Tantrum
1070,186,Regulation Set D,Rillaboom,Sitrus Berry,Grassy Surge,Water,252,36,132,0,28,60,Adamant,Fake Out,Wood Hammer,U-turn,Protect
1071,186,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Water,84,212,20,0,172,20,Adamant,Fake Out,Heavy Slam,Wild Charge,Drain Punch
1072,186,Regulation Set D,Iron Bundle,Booster Energy,Quark Drive,Ghost,252,0,20,60,100,76,Timid,Icy Wind,Freeze-Dry,Hydro Pump,Protect
1073,186,Regulation Set D,Arcanine-Hisui,Choice Band,Intimidate,Water,20,244,4,0,4,236,Jolly,Extreme Speed,Flare Blitz,Head Smash,Rock Slide
1074,187,Regulation Set D,Chi-Yu,Life Orb,Beads of Ruin,Ghost,4,0,0,252,0,252,Timid,Heat Wave,Dark Pulse,Overheat,Protect
1075,187,Regulation Set D,Flutter Mane,Choice Specs,Protosynthesis,Fairy,100,0,132,116,4,156,Timid,Moonblast,Shadow Ball,Dazzling Gleam,Power Gem
1076,187,Regulation Set D,Rillaboom,Sitrus Berry,Grassy Surge,Fire,252,36,44,0,124,52,Adamant,Wood Hammer,Fake Out,U-turn,Taunt
1077,187,Regulation Set D,Tornadus,Covert Cloak,Prankster,Steel,228,0,244,4,4,20,Bold,Bleakwind Storm,Tailwind,Sunny Day,Scary Face
1078,187,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Water,44,172,4,0,172,116,Adamant,Wild Charge,Fake Out,Drain Punch,Heavy Slam
1079,187,Regulation Set D,Landorus-Therian,Safety Goggles,Intimidate,Water,204,36,4,0,12,252,Adamant,Stomping Tantrum,U-turn,Rock Slide,Protect
1080,188,Regulation Set D,Tornadus,Covert Cloak,Prankster,Grass,244,0,4,4,4,252,Timid,Bleakwind Storm,Rain Dance,Tailwind,Taunt
1081,188,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0,252,0,0,4,252,Jolly,Icicle Crash,Sucker Punch,Crunch,Protect
1082,188,Regulation Set D,Flutter Mane,Choice Specs,Protosynthesis,Water,84,0,68,100,4,252,Timid,Moonblast,Dazzling Gleam,Shadow Ball,Thunderbolt
1083,188,Regulation Set D,Heatran,Assault Vest,Flash Fire,Grass,92,0,180,188,4,44,Modest,Heat Wave,Flash Cannon,Earth Power,Tera Blast
1084,188,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Grass,0,252,0,0,4,252,Adamant,Surging Strikes,Close Combat,Thunder Punch,U-turn
1085,188,Regulation Set D,Rillaboom,Rocky Helmet,Grassy Surge,Fire,196,252,4,0,4,52,Adamant,Wood Hammer,Stomping Tantrum,Fake Out,Protect
1086,189,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Dark,0,252,4,0,0,252,Adamant,Protect,Ice Spinner,Crunch,Sucker Punch
1087,189,Regulation Set D,Urshifu-Rapid-Strike,Safety Goggles,Unseen Fist,Water,4,164,28,0,244,68,Adamant,Detect,Surging Strikes,Close Combat,Aqua Jet
1088,189,Regulation Set D,Gholdengo,Leftovers,Good as Gold,Dragon,172,0,52,52,4,228,Modest,Protect,Make It Rain,Shadow Ball,Nasty Plot
1089,189,Regulation Set D,Amoonguss,Sitrus Berry,Regenerator,Water,228,0,188,0,92,0,Bold,Protect,Spore,Rage Powder,Pollen Puff
1090,189,Regulation Set D,Landorus-Therian,Choice Scarf,Intimidate,Flying,252,36,4,0,4,212,Adamant,Stomping Tantrum,Rock Slide,U-turn,Tera Blast
1091,189,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Water,116,76,52,0,252,12,Adamant,Wild Charge,Drain Punch,Fake Out,Heavy Slam
1092,190,Regulation Set D,Flutter Mane,Pixie Plate,Protosynthesis,Fairy,116,0,204,36,4,148,Modest,Moonblast,Dazzling Gleam,Substitute,Protect
1093,190,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Water,4,76,4,0,236,188,Adamant,Drain Punch,Wild Charge,Heavy Slam,Fake Out
1094,190,Regulation Set D,Tornadus,Rocky Helmet,Prankster,Steel,228,0,244,0,0,36,Bold,Bleakwind Storm,Tailwind,Taunt,Sunny Day
1095,190,Regulation Set D,Dondozo,Sitrus Berry,Oblivious,Grass,244,76,4,0,180,4,Adamant,Wave Crash,Heavy Slam,Yawn,Protect
1096,190,Regulation Set D,Landorus-Therian,Safety Goggles,Intimidate,Water,212,36,4,0,188,68,Adamant,Stomping Tantrum,Rock Slide,U-turn,Protect
1097,190,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Grass,0,252,4,0,0,252,Adamant,Icicle Crash,Crunch,Sucker Punch,Protect
1098,191,Regulation Set D,Tornadus,Sitrus Berry,Prankster,Steel,252,0,52,4,28,172,Timid,Bleakwind Storm,Protect,Icy Wind,Tailwind
1099,191,Regulation Set D,Arcanine-Hisui,Choice Band,Intimidate,Normal,68,196,28,0,4,212,Adamant,Extreme Speed,Flare Blitz,Head Smash,Rock Slide
1100,191,Regulation Set D,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,28,84,4,0,220,172,Adamant,Surging Strikes,Taunt,Aqua Jet,Detect
1101,191,Regulation Set D,Flutter Mane,Booster Energy,Protosynthesis,Fairy,220,0,132,36,4,116,Modest,Moonblast,Dazzling Gleam,Shadow Ball,Protect
1102,191,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Water,220,116,4,0,108,60,Adamant,Wood Hammer,Stomping Tantrum,U-turn,Fake Out
1103,191,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Grass,0,252,4,0,0,252,Jolly,Icicle Crash,Sucker Punch,Protect,Tera Blast
1104,192,Regulation Set D,Flutter Mane,Booster Energy,Protosynthesis,Fairy,116,0,204,52,4,132,Timid,Dazzling Gleam,Shadow Ball,Icy Wind,Protect
1105,192,Regulation Set D,Urshifu,Choice Band,Unseen Fist,Dark,76,156,20,0,4,252,Adamant,Wicked Blow,Sucker Punch,Close Combat,Poison Jab
1106,192,Regulation Set D,Gholdengo,Choice Specs,Good as Gold,Steel,124,0,68,140,4,172,Modest,Make It Rain,Shadow Ball,Thunderbolt,Trick
1107,192,Regulation Set D,Tornadus,Mental Herb,Prankster,Ghost,244,0,204,4,4,52,Timid,Tailwind,Bleakwind Storm,Taunt,Sunny Day
1108,192,Regulation Set D,Landorus-Therian,Assault Vest,Intimidate,Water,228,36,12,0,108,124,Adamant,Earthquake,Stomping Tantrum,Rock Slide,U-turn
1109,192,Regulation Set D,Arcanine-Hisui,Rocky Helmet,Intimidate,Fairy,212,116,4,0,28,148,Adamant,Flare Blitz,Will-O-Wisp,Rock Slide,Protect
1110,193,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Grass,100,36,4,0,252,116,Adamant,Drain Punch,Wild Charge,Heavy Slam,Fake Out
1111,193,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0,252,4,0,0,252,Adamant,Icicle Crash,Sucker Punch,Crunch,Protect
1112,193,Regulation Set D,Gholdengo,Leftovers,Good as Gold,Steel,244,0,44,4,68,148,Modest,Make It Rain,Shadow Ball,Nasty Plot,Protect
1113,193,Regulation Set D,Pelipper,Rocky Helmet,Drizzle,Grass,252,0,28,4,156,68,Calm,Hurricane,Tailwind,Wide Guard,Protect
1114,193,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,28,204,4,0,60,212,Adamant,Surging Strikes,Close Combat,Aqua Jet,U-turn
1115,193,Regulation Set D,Amoonguss,Sitrus Berry,Regenerator,Water,244,0,220,0,44,0,Bold,Spore,Rage Powder,Pollen Puff,Leaf Storm
1116,194,Regulation Set D,Moltres-Galar,Sitrus Berry,Berserk,Poison,100,0,164,84,4,156,Modest,Fiery Wrath,Air Slash,Nasty Plot,Protect
1117,194,Regulation Set D,Flutter Mane,Choice Specs,Protosynthesis,Fairy,76,0,140,132,4,156,Timid,Moonblast,Shadow Ball,Dazzling Gleam,Icy Wind
1118,194,Regulation Set D,Landorus-Therian,Choice Scarf,Intimidate,Flying,44,196,12,0,4,252,Adamant,Stomping Tantrum,Rock Slide,U-turn,Tera Blast
1119,194,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Water,148,76,4,0,236,44,Adamant,Drain Punch,Wild Charge,Heavy Slam,Fake Out
1120,194,Regulation Set D,Urshifu-Rapid-Strike,Safety Goggles,Unseen Fist,Water,60,156,4,0,124,164,Adamant,Surging Strikes,Close Combat,Aqua Jet,Protect
1121,194,Regulation Set D,Amoonguss,Rocky Helmet,Regenerator,Water,188,0,244,4,68,4,Bold,Rage Powder,Spore,Pollen Puff,Protect
1122,195,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Grass,0,252,4,0,0,252,Adamant,Icicle Crash,Sucker Punch,Tera Blast,Protect
1123,195,Regulation Set D,Basculegion,Life Orb,Swift Swim,Grass,0,252,4,0,0,252,Adamant,Wave Crash,Last Respects,Aqua Jet,Protect
1124,195,Regulation Set D,Dragapult,Choice Band,Clear Body,Fairy,20,252,4,0,12,220,Jolly,Dragon Darts,Phantom Force,Tera Blast,Sucker Punch
1125,195,Regulation Set D,Pelipper,Rocky Helmet,Drizzle,Steel,252,0,252,0,4,0,Bold,Hurricane,Helping Hand,Wide Guard,Tailwind
1126,195,Regulation Set D,Thundurus,Wide Lens,Prankster,Water,92,0,20,164,4,228,Timid,Wildbolt Storm,Volt Switch,Thunder Wave,Taunt
1127,195,Regulation Set D,Baxcalibur,Assault Vest,Thermal Exchange,Ground,4,252,0,0,0,252,Adamant,Glaive Rush,Icicle Crash,Earthquake,Ice Shard
1128,196,Regulation Set D,Arcanine-Hisui,Life Orb,Intimidate,Normal,68,252,4,0,4,180,Adamant,Flare Blitz,Rock Slide,Extreme Speed,Protect
1129,196,Regulation Set D,Basculegion,Choice Scarf,Adaptability,Fairy,4,220,28,0,4,252,Jolly,Wave Crash,Last Respects,Tera Blast,Aqua Jet
1130,196,Regulation Set D,Breloom,Focus Sash,Technician,Ghost,4,244,4,0,4,252,Jolly,Bullet Seed,Mach Punch,Spore,Protect
1131,196,Regulation Set D,Chien-Pao,Assault Vest,Sword of Ruin,Electric,252,180,4,0,36,36,Jolly,Ice Spinner,Sucker Punch,Sacred Sword,Tera Blast
1132,196,Regulation Set D,Gholdengo,Metal Coat,Good as Gold,Steel,164,0,4,132,20,188,Modest,Make It Rain,Shadow Ball,Nasty Plot,Protect
1133,196,Regulation Set D,Roaring Moon,Booster Energy,Protosynthesis,Flying,148,36,236,0,4,84,Jolly,Acrobatics,Breaking Swipe,Tailwind,Protect
1134,197,Regulation Set D,Flutter Mane,Choice Specs,Protosynthesis,Water,116,0,124,140,4,124,Timid,Moonblast,Dazzling Gleam,Shadow Ball,Thunderbolt
1135,197,Regulation Set D,Tornadus,Sitrus Berry,Prankster,Ghost,252,0,52,4,28,172,Timid,Tailwind,Bleakwind Storm,Icy Wind,Protect
1136,197,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Grass,0,252,4,0,0,252,Adamant,Icicle Crash,Sucker Punch,Sacred Sword,Protect
1137,197,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Fire,252,148,0,0,0,108,Adamant,Fake Out,Wood Hammer,Stomping Tantrum,U-turn
1138,197,Regulation Set D,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,236,196,4,0,52,20,Adamant,Surging Strikes,Aqua Jet,Detect,Taunt
1139,197,Regulation Set D,Heatran,Leftovers,Flash Fire,Fairy,212,0,4,52,76,164,Modest,Magma Storm,Tera Blast,Heavy Slam,Protect
1140,198,Regulation Set D,Armarouge,Mind Plate,Flash Fire,Grass,252,0,4,252,0,0,Quiet,Heat Wave,Expanding Force,Trick Room,Wide Guard
1141,198,Regulation Set D,Torkoal,Choice Specs,Drought,Fire,252,0,4,252,0,0,Quiet,Eruption,Earth Power,Heat Wave,Flamethrower
1142,198,Regulation Set D,Ursaluna,Flame Orb,Guts,Normal,252,252,0,0,4,0,Brave,Facade,Earthquake,Protect,Headlong Rush
1143,198,Regulation Set D,Indeedee-F,Rocky Helmet,Psychic Surge,Grass,252,0,252,0,4,0,Relaxed,Follow Me,Helping Hand,Trick Room,Dazzling Gleam
1144,198,Regulation Set D,Lilligant-Hisui,Focus Sash,Chlorophyll,Ghost,4,252,0,0,0,252,Jolly,Sleep Powder,After You,Close Combat,Solar Blade
1145,198,Regulation Set D,Hatterene,Life Orb,Magic Bounce,Water,212,0,44,252,0,0,Quiet,Psychic,Trick Room,Dazzling Gleam,Tera Blast
1146,199,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Grass,0,252,4,0,0,252,Adamant,Icicle Crash,Sacred Sword,Sucker Punch,Protect
1147,199,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Poison,236,0,36,0,236,0,Careful,Fake Out,Wood Hammer,Knock Off,Drum Beating
1148,199,Regulation Set D,Tornadus,Covert Cloak,Prankster,Grass,212,0,20,52,36,188,Timid,Bleakwind Storm,Icy Wind,Tailwind,Protect
1149,199,Regulation Set D,Flutter Mane,Booster Energy,Protosynthesis,Fairy,68,0,156,124,4,156,Timid,Moonblast,Shadow Ball,Substitute,Protect
1150,199,Regulation Set D,Arcanine-Hisui,Choice Band,Intimidate,Normal,164,76,4,0,12,252,Adamant,Flare Blitz,Head Smash,Rock Blast,Extreme Speed
1151,199,Regulation Set D,Urshifu-Rapid-Strike,Safety Goggles,Unseen Fist,Water,156,76,12,0,164,100,Adamant,Surging Strikes,Aqua Jet,Swords Dance,Detect
1152,200,Regulation Set D,Landorus,Life Orb,Sheer Force,Fire,124,0,4,124,4,252,Timid,Earth Power,Sandsear Storm,Sludge Bomb,Protect
1153,200,Regulation Set D,Farigiraf,Sitrus Berry,Armor Tail,Fire,180,0,196,0,132,0,Modest,Psychic,Dazzling Gleam,Helping Hand,Trick Room
1154,200,Regulation Set D,Urshifu,Focus Sash,Unseen Fist,Dark,0,252,0,0,4,252,Adamant,Close Combat,Wicked Blow,Sucker Punch,Detect
1155,200,Regulation Set D,Torkoal,Charcoal,Drought,Fire,164,0,0,252,92,0,Quiet,Eruption,Heat Wave,Helping Hand,Protect
1156,200,Regulation Set D,Flutter Mane,Choice Specs,Protosynthesis,Fairy,100,0,76,172,4,156,Timid,Moonblast,Shadow Ball,Dazzling Gleam,Icy Wind
1157,200,Regulation Set D,Arcanine-Hisui,Choice Band,Intimidate,Water,252,196,28,0,28,0,Brave,Flare Blitz,Rock Slide,Close Combat,Extreme Speed
1158,201,Regulation Set D,Mimikyu,Rocky Helmet,Disguise,Grass,244,236,20,0,4,4,Adamant,Play Rough,Shadow Sneak,Wood Hammer,Taunt
1159,201,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,44,156,4,0,92,212,Adamant,Surging Strikes,Close Combat,Aqua Jet,U-turn
1160,201,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0,252,4,0,0,252,Adamant,Crunch,Icicle Crash,Sucker Punch,Protect
1161,201,Regulation Set D,Zapdos,Sitrus Berry,Static,Water,252,0,100,140,12,4,Modest,Hurricane,Thunderbolt,Roost,Tailwind
1162,201,Regulation Set D,Dragonite,Choice Band,Inner Focus,Normal,196,252,4,0,4,52,Adamant,Extreme Speed,Giga Impact,Aerial Ace,Stomping Tantrum
1163,201,Regulation Set D,Heatran,Leftovers,Flash Fire,Grass,212,0,4,156,4,132,Modest,Heat Wave,Tera Blast,Earth Power,Protect
1164,202,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,60,180,4,0,84,180,Adamant,Surging Strikes,Aqua Jet,Close Combat,U-turn
1165,202,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Fire,252,116,44,0,76,20,Adamant,Stomping Tantrum,Wood Hammer,U-turn,Fake Out
1166,202,Regulation Set D,Tornadus,Focus Sash,Prankster,Ghost,4,0,44,204,4,252,Timid,Bleakwind Storm,Tailwind,Icy Wind,Protect
1167,202,Regulation Set D,Gholdengo,Life Orb,Good as Gold,Steel,196,0,76,132,4,100,Modest,Make It Rain,Shadow Ball,Thunderbolt,Protect
1168,202,Regulation Set D,Mimikyu,Rocky Helmet,Disguise,Grass,228,244,36,0,0,0,Adamant,Play Rough,Taunt,Shadow Sneak,Trick Room
1169,202,Regulation Set D,Regidrago,Dragon Fang,Dragon's Maw,Steel,4,0,100,252,12,140,Modest,Dragon Energy,Dragon Pulse,Earth Power,Protect
1170,203,Regulation Set D,Tornadus,Focus Sash,Prankster,Ghost,4,0,0,252,0,252,Timid,Bleakwind Storm,Icy Wind,Tailwind,Protect
1171,203,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,44,180,4,0,68,212,Adamant,Surging Strikes,Close Combat,Aqua Jet,U-turn
1172,203,Regulation Set D,Gholdengo,Choice Specs,Good as Gold,Steel,236,0,4,132,4,132,Modest,Make It Rain,Shadow Ball,Thunderbolt,Focus Blast
1173,203,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Fire,252,76,100,0,4,76,Adamant,Wood Hammer,Stomping Tantrum,U-turn,Fake Out
1174,203,Regulation Set D,Regidrago,Dragon Fang,Dragon's Maw,Steel,4,0,52,252,28,172,Modest,Dragon Energy,Dragon Pulse,Earth Power,Protect
1175,203,Regulation Set D,Mimikyu,Rocky Helmet,Disguise,Grass,228,252,4,0,4,20,Adamant,Play Rough,Shadow Sneak,Taunt,Trick Room
1176,204,Regulation Set D,Abomasnow,Eject Pack,Snow Warning,Water,204,0,68,236,0,0,Modest,Blizzard,Leaf Storm,Earth Power,Protect
1177,204,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Grass,76,164,4,0,252,12,Adamant,Drain Punch,Wild Charge,Heavy Slam,Fake Out
1178,204,Regulation Set D,Farigiraf,Safety Goggles,Armor Tail,Water,44,0,156,132,176,0,Quiet,Hyper Voice,Psychic,Protect,Trick Room
1179,204,Regulation Set D,Heatran,Life Orb,Flash Fire,Grass,20,0,52,156,28,252,Modest,Heat Wave,Tera Blast,Earth Power,Protect
1180,204,Regulation Set D,Ting-Lu,Leftovers,Vessel of Ruin,Poison,132,116,100,0,156,4,Brave,Throat Chop,Earthquake,Protect,Ruination
1181,204,Regulation Set D,Articuno,Bright Powder,Snow Cloak,Poison,212,0,68,124,4,100,Modest,Blizzard,Freeze-Dry,Sheer Cold,Roost
1182,205,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0,252,4,0,0,252,Jolly,Icicle Crash,Sucker Punch,Sacred Sword,Protect
1183,205,Regulation Set D,Heatran,Assault Vest,Flash Fire,Grass,204,0,4,44,4,252,Modest,Heat Wave,Flash Cannon,Earth Power,Tera Blast
1184,205,Regulation Set D,Flutter Mane,Choice Specs,Protosynthesis,Fairy,52,0,172,76,4,204,Modest,Moonblast,Shadow Ball,Dazzling Gleam,Icy Wind
1185,205,Regulation Set D,Annihilape,Sitrus Berry,Defiant,Fairy,180,36,36,0,76,180,Adamant,Drain Punch,Rage Fist,Bulk Up,Protect
1186,205,Regulation Set D,Tornadus,Covert Cloak,Prankster,Ghost,212,0,92,4,100,100,Calm,Bleakwind Storm,Taunt,Sunny Day,Tailwind
1187,205,Regulation Set D,Rillaboom,Meadow Plate,Grassy Surge,Fire,252,36,52,0,84,84,Adamant,Wood Hammer,U-turn,Fake Out,Protect
1188,206,Regulation Set D,Ursaluna,Flame Orb,Guts,Ghost,252,156,0,0,100,0,Brave,Protect,Earthquake,Facade,Swords Dance
1189,206,Regulation Set D,Cresselia,Mental Herb,Levitate,Fairy,252,0,172,4,76,4,Calm,Moonblast,Ally Switch,Trick Room,Lunar Blessing
1190,206,Regulation Set D,Tornadus,Covert Cloak,Prankster,Steel,244,0,84,4,4,172,Timid,Tailwind,Taunt,Sunny Day,Bleakwind Storm
